"url","template","indexable","robots","canonical","in_sitemap"
"https://kindredtrips.com/resort/dreams-huatulco-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-huatulco-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-jade-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-jade-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-karibana-cartagena-golf-and-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-karibana-cartagena-golf-and-spa-resort","true"
"https://kindredtrips.com/resort/dreams-la-romana-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-la-romana-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-las-mareas-costa-rica","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-las-mareas-costa-rica","true"
"https://kindredtrips.com/resort/dreams-los-cabos-suites-golf-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-los-cabos-suites-golf-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-macao-beach-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-macao-beach-punta-cana","true"
"https://kindredtrips.com/resort/dreams-natura-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-natura-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-onyx-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-onyx-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-playa-bonita-panama","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-playa-bonita-panama","true"
"https://kindredtrips.com/resort/dreams-playa-esmeralda-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-playa-esmeralda-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-playa-mujeres-golf-and-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-playa-mujeres-golf-and-spa-resort","true"
"https://kindredtrips.com/resort/dreams-puerto-morelos-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-puerto-morelos-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-riviera-cancun-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-riviera-cancun-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-rose-hall-resort-and-spa-nov-1","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-rose-hall-resort-and-spa-nov-1","true"
"https://kindredtrips.com/resort/dreams-royal-beach-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-royal-beach-punta-cana","true"
"https://kindredtrips.com/resort/dreams-sands-cancun-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-sands-cancun-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-sapphire-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-sapphire-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-tulum-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-tulum-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-vallarta-bay-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-vallarta-bay-resort-and-spa","true"
"https://kindredtrips.com/resort/dreams-vista-cancun-golf-and-spa-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/dreams-vista-cancun-golf-and-spa-resort","true"
"https://kindredtrips.com/resort/east-winds-saint-lucia","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/east-winds-saint-lucia","true"
"https://kindredtrips.com/resort/eden-roc-cap-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/eden-roc-cap-cana","true"
"https://kindredtrips.com/resort/el-beso-adults-only-at-ocean-el-faro-all-inclusive","resort","false","noindex, follow","https://kindredtrips.com/resort/el-beso-adults-only-at-ocean-el-faro-all-inclusive","false"
"https://kindredtrips.com/resort/el-cid-el-moro-beach-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/el-cid-el-moro-beach-hotel","true"
"https://kindredtrips.com/resort/el-cid-granada-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/el-cid-granada-hotel","true"
"https://kindredtrips.com/resort/el-dorado-casitas-royale-by-karisma","resort","false","noindex, follow","https://kindredtrips.com/resort/el-dorado-casitas-royale-by-karisma","false"
"https://kindredtrips.com/resort/el-dorado-royale","resort","false","noindex, follow","https://kindredtrips.com/resort/el-dorado-royale","false"
"https://kindredtrips.com/resort/el-dorado-seaside-palms","resort","false","noindex, follow","https://kindredtrips.com/resort/el-dorado-seaside-palms","false"
"https://kindredtrips.com/resort/el-dorado-seaside-suites","resort","false","noindex, follow","https://kindredtrips.com/resort/el-dorado-seaside-suites","false"
"https://kindredtrips.com/resort/el-mangroove-autograph-collection","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/el-mangroove-autograph-collection","true"
"https://kindredtrips.com/resort/emerald-estates-luxury-villas","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/emerald-estates-luxury-villas","true"
"https://kindredtrips.com/resort/emotions-all-inclusive-juan-dolio-ascend-hotel-collection","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/emotions-all-inclusive-juan-dolio-ascend-hotel-collection","true"
"https://kindredtrips.com/resort/emotions-all-inclusive-puerto-plata-ascend-hotel-collection","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/emotions-all-inclusive-puerto-plata-ascend-hotel-collection","true"
"https://kindredtrips.com/resort/emporio-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/emporio-cancun","true"
"https://kindredtrips.com/resort/emporio-ixtapa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/emporio-ixtapa","true"
"https://kindredtrips.com/resort/envy-vacations","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/envy-vacations","true"
"https://kindredtrips.com/resort/escape-at-nonsuch-bay-antigua-adults-only-all-inclusive","resort","false","noindex, follow","https://kindredtrips.com/resort/escape-at-nonsuch-bay-antigua-adults-only-all-inclusive","false"
"https://kindredtrips.com/resort/excellence-coral-playa-mujeres","resort","false","noindex, follow","https://kindredtrips.com/resort/excellence-coral-playa-mujeres","false"
"https://kindredtrips.com/resort/excellence-el-carmen","resort","false","noindex, follow","https://kindredtrips.com/resort/excellence-el-carmen","false"
"https://kindredtrips.com/resort/excellence-oyster-bay","resort","false","noindex, follow","https://kindredtrips.com/resort/excellence-oyster-bay","false"
"https://kindredtrips.com/resort/excellence-playa-mujeres","resort","false","noindex, follow","https://kindredtrips.com/resort/excellence-playa-mujeres","false"
"https://kindredtrips.com/resort/excellence-punta-cana","resort","false","noindex, follow","https://kindredtrips.com/resort/excellence-punta-cana","false"
"https://kindredtrips.com/resort/excellence-riviera-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/excellence-riviera-cancun","false"
"https://kindredtrips.com/resort/fairmont-heritage-place-mayakoba","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fairmont-heritage-place-mayakoba","true"
"https://kindredtrips.com/resort/fairmont-mayakoba","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fairmont-mayakoba","true"
"https://kindredtrips.com/resort/fantasy-island-beach-resort-dive-and-marina","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fantasy-island-beach-resort-dive-and-marina","true"
"https://kindredtrips.com/resort/fiesta-americana-condesa-cancun-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fiesta-americana-condesa-cancun-all-inclusive","true"
"https://kindredtrips.com/resort/fiesta-americana-cozumel-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fiesta-americana-cozumel-all-inclusive","true"
"https://kindredtrips.com/resort/fiesta-americana-puerto-vallarta-all-inclusive-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fiesta-americana-puerto-vallarta-all-inclusive-and-spa","true"
"https://kindredtrips.com/resort/fiesta-americana-riviera-nayarit","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fiesta-americana-riviera-nayarit","true"
"https://kindredtrips.com/resort/finest-playa-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/finest-playa-mujeres","true"
"https://kindredtrips.com/resort/finest-punta-cana-by-the-excellence-collection-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/finest-punta-cana-by-the-excellence-collection-all-inclusive","true"
"https://kindredtrips.com/resort/flamingo-cancun-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/flamingo-cancun-all-inclusive","true"
"https://kindredtrips.com/resort/fort-young-hotel-and-dive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fort-young-hotel-and-dive-resort","true"
"https://kindredtrips.com/resort/franklyn-d-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/franklyn-d-resort-and-spa","true"
"https://kindredtrips.com/resort/fun-holiday-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/fun-holiday-beach-resort","true"
"https://kindredtrips.com/resort/galley-bay-resort-and-spa","resort","false","noindex, follow","https://kindredtrips.com/resort/galley-bay-resort-and-spa","false"
"https://kindredtrips.com/resort/garza-blanca-preserve-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/garza-blanca-preserve-resort-and-spa","true"
"https://kindredtrips.com/resort/garza-blanca-resort-and-spa-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/garza-blanca-resort-and-spa-cancun","true"
"https://kindredtrips.com/resort/garza-blanca-resort-and-spa-los-cabos","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/garza-blanca-resort-and-spa-los-cabos","true"
"https://kindredtrips.com/resort/generations-riviera-maya-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/generations-riviera-maya-resort","true"
"https://kindredtrips.com/resort/golden-parnassus-all-inclusive-resort-and-spa-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/golden-parnassus-all-inclusive-resort-and-spa-cancun","false"
"https://kindredtrips.com/resort/gr-caribe-by-solaris","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/gr-caribe-by-solaris","true"
"https://kindredtrips.com/resort/gr-solaris-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/gr-solaris-cancun","true"
"https://kindredtrips.com/resort/gran-ventana-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/gran-ventana-beach-resort","true"
"https://kindredtrips.com/resort/grand-bavaro-princess","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-bavaro-princess","true"
"https://kindredtrips.com/resort/grand-decameron-complex-bucerias-a-trademark-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-decameron-complex-bucerias-a-trademark-all-inclusive","true"
"https://kindredtrips.com/resort/grand-decameron-cornwall-beach-a-trademark-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-decameron-cornwall-beach-a-trademark-all-inclusive-resort","true"
"https://kindredtrips.com/resort/grand-decameron-los-cabos-a-trademark-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-decameron-los-cabos-a-trademark-all-inclusive-resort","true"
"https://kindredtrips.com/resort/grand-decameron-montego-beach-a-trademark-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-decameron-montego-beach-a-trademark-all-inclusive-resort","true"
"https://kindredtrips.com/resort/grand-decameron-panama-a-trademark-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-decameron-panama-a-trademark-all-inclusive-resort","true"
"https://kindredtrips.com/resort/grand-fiesta-americana-coral-beach","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-fiesta-americana-coral-beach","true"
"https://kindredtrips.com/resort/grand-fiesta-americana-los-cabos-all-inclusive-golf-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-fiesta-americana-los-cabos-all-inclusive-golf-and-spa","true"
"https://kindredtrips.com/resort/grand-hyatt-baha-mar","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-hyatt-baha-mar","true"
"https://kindredtrips.com/resort/grand-hyatt-playa-del-carmen-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-hyatt-playa-del-carmen-resort","true"
"https://kindredtrips.com/resort/grand-lido-negril-au-naturel-an-autograph-collection-all-inclusive-resort-adults","resort","false","noindex, follow","https://kindredtrips.com/resort/grand-lido-negril-au-naturel-an-autograph-collection-all-inclusive-resort-adults","false"
"https://kindredtrips.com/resort/grand-matlali-riviera-nayarit","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-matlali-riviera-nayarit","true"
"https://kindredtrips.com/resort/grand-muthu-runaway-bay-club-caribbean","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-muthu-runaway-bay-club-caribbean","true"
"https://kindredtrips.com/resort/grand-oasis-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-oasis-cancun","true"
"https://kindredtrips.com/resort/grand-oasis-palm","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-oasis-palm","true"
"https://kindredtrips.com/resort/grand-palladium-bavaro-suites-all-inclusive-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-bavaro-suites-all-inclusive-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-palladium-colonial-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-colonial-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-palladium-jamaica-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-jamaica-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-palladium-kantenah-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-kantenah-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-palladium-lady-hamilton-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-lady-hamilton-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-palladium-palace-resort-spa-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-palace-resort-spa-and-casino","true"
"https://kindredtrips.com/resort/grand-palladium-punta-cana-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-punta-cana-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-palladium-select-costa-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-select-costa-mujeres","true"
"https://kindredtrips.com/resort/grand-palladium-vallarta-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-vallarta-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-palladium-white-sand-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-palladium-white-sand-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-paradise-playa-dorada","resort","false","noindex, follow","https://kindredtrips.com/resort/grand-paradise-playa-dorada","false"
"https://kindredtrips.com/resort/grand-park-royal-cozumel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-park-royal-cozumel","true"
"https://kindredtrips.com/resort/grand-residences-riviera-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-residences-riviera-cancun","true"
"https://kindredtrips.com/resort/grand-riviera-princess","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-riviera-princess","true"
"https://kindredtrips.com/resort/grand-sirenis-punta-cana-resort-and-aquagames","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-sirenis-punta-cana-resort-and-aquagames","true"
"https://kindredtrips.com/resort/grand-sirenis-riviera-maya-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-sirenis-riviera-maya-resort","true"
"https://kindredtrips.com/resort/grand-solmar-land-s-end-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-solmar-land-s-end-resort-and-spa","true"
"https://kindredtrips.com/resort/grand-solmar-pacific-dunes-golf-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-solmar-pacific-dunes-golf-and-spa","true"
"https://kindredtrips.com/resort/grand-velas-boutique-hotel-los-cabos","resort","false","noindex, follow","https://kindredtrips.com/resort/grand-velas-boutique-hotel-los-cabos","false"
"https://kindredtrips.com/resort/grand-velas-boutique","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-velas-boutique","true"
"https://kindredtrips.com/resort/grand-velas-los-cabos","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-velas-los-cabos","true"
"https://kindredtrips.com/resort/grand-velas-riviera-maya","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-velas-riviera-maya","true"
"https://kindredtrips.com/resort/grand-velas-riviera-nayarit","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grand-velas-riviera-nayarit","true"
"https://kindredtrips.com/resort/grotto-bay-beach-resort-and-spa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/grotto-bay-beach-resort-and-spa","true"
"https://kindredtrips.com/resort/guana-island","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/guana-island","true"
"https://kindredtrips.com/resort/hacienda-buenaventura-hotel-and-mexican-charm-all-inclusive","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hacienda-buenaventura-hotel-and-mexican-charm-all-inclusive","true"
"https://kindredtrips.com/resort/hacienda-del-mar-los-cabos-autograph-collection","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hacienda-del-mar-los-cabos-autograph-collection","true"
"https://kindredtrips.com/resort/hacienda-encantada-resort-and-residences","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hacienda-encantada-resort-and-residences","true"
"https://kindredtrips.com/resort/half-moon","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/half-moon","true"
"https://kindredtrips.com/resort/hamanasi-adventure-and-dive-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/hamanasi-adventure-and-dive-resort","false"
"https://kindredtrips.com/resort/hammock-cove-antigua","resort","false","noindex, follow","https://kindredtrips.com/resort/hammock-cove-antigua","false"
"https://kindredtrips.com/resort/hard-rock-hotel-and-casino-punta-cana","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hard-rock-hotel-and-casino-punta-cana","true"
"https://kindredtrips.com/resort/hard-rock-hotel-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hard-rock-hotel-cancun","true"
"https://kindredtrips.com/resort/hard-rock-hotel-los-cabos","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hard-rock-hotel-los-cabos","true"
"https://kindredtrips.com/resort/hard-rock-hotel-riviera-maya","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hard-rock-hotel-riviera-maya","true"
"https://kindredtrips.com/resort/hard-rock-hotel-vallarta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hard-rock-hotel-vallarta","true"
"https://kindredtrips.com/resort/haven-riviera-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/haven-riviera-cancun","false"
"https://kindredtrips.com/resort/hawksbill-resort-antigua","resort","false","noindex, follow","https://kindredtrips.com/resort/hawksbill-resort-antigua","false"
"https://kindredtrips.com/resort/heaven-at-the-hard-rock-hotel-riviera-maya","resort","false","noindex, follow","https://kindredtrips.com/resort/heaven-at-the-hard-rock-hotel-riviera-maya","false"
"https://kindredtrips.com/resort/hedonism-ii","resort","false","noindex, follow","https://kindredtrips.com/resort/hedonism-ii","false"
"https://kindredtrips.com/resort/henry-morgan-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/henry-morgan-beach-resort","true"
"https://kindredtrips.com/resort/hermitage-bay","resort","false","noindex, follow","https://kindredtrips.com/resort/hermitage-bay","false"
"https://kindredtrips.com/resort/hidden-beach-au-naturel-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/hidden-beach-au-naturel-resort","false"
"https://kindredtrips.com/resort/hideaway-at-royalton-blue-waters-an-autograph-collection-all-inclusive-resort-ad","resort","false","noindex, follow","https://kindredtrips.com/resort/hideaway-at-royalton-blue-waters-an-autograph-collection-all-inclusive-resort-ad","false"
"https://kindredtrips.com/resort/hideaway-at-royalton-negril-an-autograph-collection-all-inclusive-resort-adults-","resort","false","noindex, follow","https://kindredtrips.com/resort/hideaway-at-royalton-negril-an-autograph-collection-all-inclusive-resort-adults-","false"
"https://kindredtrips.com/resort/hideaway-at-royalton-punta-cana-an-autograph-collection-all-inclusive-resort-and","resort","false","noindex, follow","https://kindredtrips.com/resort/hideaway-at-royalton-punta-cana-an-autograph-collection-all-inclusive-resort-and","false"
"https://kindredtrips.com/resort/hideaway-at-royalton-saint-lucia-an-autograph-collection-all-inclusive-resort","resort","false","noindex, follow","https://kindredtrips.com/resort/hideaway-at-royalton-saint-lucia-an-autograph-collection-all-inclusive-resort","false"
"https://kindredtrips.com/resort/hilton-cancun-an-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hilton-cancun-an-all-inclusive-resort","true"
"https://kindredtrips.com/resort/hilton-cancun-mar-caribe-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hilton-cancun-mar-caribe-all-inclusive-resort","true"
"https://kindredtrips.com/resort/hilton-tulum-riviera-maya-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hilton-tulum-riviera-maya-all-inclusive-resort","true"
"https://kindredtrips.com/resort/hilton-vallarta-riviera-all-inclusive-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hilton-vallarta-riviera-all-inclusive-resort","true"
"https://kindredtrips.com/resort/hm-alma-de-bayahibe","resort","false","noindex, follow","https://kindredtrips.com/resort/hm-alma-de-bayahibe","false"
"https://kindredtrips.com/resort/hodelpa-garden-suites-golf-and-convention-centre","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hodelpa-garden-suites-golf-and-convention-centre","true"
"https://kindredtrips.com/resort/holiday-inn-resort-aruba-beach-resort-and-casino","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/holiday-inn-resort-aruba-beach-resort-and-casino","true"
"https://kindredtrips.com/resort/holiday-inn-resort-ixtapa-all-inclusive-an-ihg-hotel","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/holiday-inn-resort-ixtapa-all-inclusive-an-ihg-hotel","true"
"https://kindredtrips.com/resort/hotel-belo-isla-mujeres","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-belo-isla-mujeres","true"
"https://kindredtrips.com/resort/hotel-dos-playas-faranda-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-dos-playas-faranda-cancun","true"
"https://kindredtrips.com/resort/hotel-el-cozumeleno-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-el-cozumeleno-beach-resort","true"
"https://kindredtrips.com/resort/hotel-el-dorado-maroma","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-el-dorado-maroma","false"
"https://kindredtrips.com/resort/hotel-fontan-ixtapa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-fontan-ixtapa","true"
"https://kindredtrips.com/resort/hotel-friendly-fun-puerto-vallarta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-friendly-fun-puerto-vallarta","true"
"https://kindredtrips.com/resort/hotel-grand-sunset-princess","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-grand-sunset-princess","false"
"https://kindredtrips.com/resort/hotel-krystal-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-krystal-cancun","true"
"https://kindredtrips.com/resort/hotel-krystal-ixtapa","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-krystal-ixtapa","true"
"https://kindredtrips.com/resort/hotel-krystal-puerto-vallarta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-krystal-puerto-vallarta","true"
"https://kindredtrips.com/resort/hotel-marina-el-cid-spa-and-beach-resort","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-marina-el-cid-spa-and-beach-resort","true"
"https://kindredtrips.com/resort/hotel-mousai-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-mousai-cancun","false"
"https://kindredtrips.com/resort/hotel-mousai-puerto-vallarta","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-mousai-puerto-vallarta","false"
"https://kindredtrips.com/resort/hotel-nyx-cancun","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-nyx-cancun","true"
"https://kindredtrips.com/resort/hotel-playa-fiesta","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-playa-fiesta","true"
"https://kindredtrips.com/resort/hotel-playa-grande","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-playa-grande","true"
"https://kindredtrips.com/resort/hotel-playa-mazatlan","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-playa-mazatlan","true"
"https://kindredtrips.com/resort/hotel-posada-real","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-posada-real","true"
"https://kindredtrips.com/resort/hotel-privilege-aluxes-isla-mujeres","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-privilege-aluxes-isla-mujeres","false"
"https://kindredtrips.com/resort/hotel-riu-bambu","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-bambu","true"
"https://kindredtrips.com/resort/hotel-riu-cancun","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-cancun","false"
"https://kindredtrips.com/resort/hotel-riu-caribe","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-caribe","true"
"https://kindredtrips.com/resort/hotel-riu-emerald-bay","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-emerald-bay","true"
"https://kindredtrips.com/resort/hotel-riu-guanacaste","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-guanacaste","true"
"https://kindredtrips.com/resort/hotel-riu-jalisco","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-jalisco","true"
"https://kindredtrips.com/resort/hotel-riu-latino","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-latino","false"
"https://kindredtrips.com/resort/hotel-riu-lupita","resort","true","index, follow, max-image-preview:large","https://kindredtrips.com/resort/hotel-riu-lupita","true"
"https://kindredtrips.com/resort/hotel-riu-montego-bay","resort","false","noindex, follow","https://kindredtrips.com/resort/hotel-riu-montego-bay","false"
